id,Happiness,SalaryPerMonthEmpMix,FeeFree,SalaryPerHour,SalaryPerMonth,JobPosition,Experience,HoursPerWeekEmp,HoursSpentFree,HoursPerDayMix,DaysPerMonthMix,Genre,VideoAudioTextFree,AnalogDigitalFree,MinPerAudioFree,MinPerVideoFree,CharPerArticleFree,Comment,Medium_id,Date,Suspiciousentry,Gegendarstellung
318,5,0,250,71.4285714285714,11428.5714285714,"",5,0,3.5,0,0,Bericht,text,Analog,0,0,4500,"Oft ""plötzliche"" Last-Minute-Aufträge, sehr fordernd, auch bei Aufgaben, die Redakteure erledigen sollten: Bildrecherche, Titel, Teaser, BUs. Bezahlung erst bei Druck, jedoch relativ pünktlich. ",209,2018-10-01 15:03:23.210659+00,Ok,
320,8,0,100,22.2222222222222,3555.55555555556,"",5,0,4.5,0,0,Bericht,text,Analog & Digital,0,0,8000,"",210,2018-10-01 15:22:32.694338+00,Ok,
321,9,0,350,63.6363636363636,10181.8181818182,"",5,0,5.5,0,0,"",text,Analog,0,0,5100,Stressfrei und kollegial,211,2018-10-01 15:25:53.59503+00,Ok,
322,7,1300,0,27.0833333333333,4333.33333333333,Korrespondent,5,0,0,4,12,None,keineAngabe,keineAngabe,0,0,0,"Je nach Ressortleiter fordernd, aber sehr kollegial. ",212,2018-10-01 16:18:35.753321+00,Ok,
323,6,3700,0,20.5555555555556,3288.88888888889,Redakteur,0,45,0,0,0,None,keineAngabe,keineAngabe,0,0,0,"",213,2018-10-01 16:40:32.737501+00,Ok,
324,8,0,150,21.4285714285714,3428.57142857143,"",0,0,7,0,0,Porträt,text,Analog & Digital,0,0,7500,"",214,2018-10-01 16:42:59.546661+00,Ok,
325,8,0,50,33.3333333333333,5333.33333333333,"",0,0,1.5,0,0,Kommentar,text,Analog & Digital,0,0,2100,"",215,2018-10-01 16:44:06.646709+00,Ok,
326,5,5500,0,36.1842105263158,5789.47368421053,Redakteur,0,0,0,8,19,None,keineAngabe,keineAngabe,0,0,0,"",216,2018-10-01 16:44:24.929235+00,Ok,
327,8,0,230,32.8571428571429,5257.14285714286,"",0,0,7,0,0,Porträt,text,Analog & Digital,0,0,6500,"",137,2018-10-01 16:46:38.981572+00,Ok,
328,9,0,60,15,2400,"",0,0,4,0,0,Interview,text,Analog & Digital,0,0,7500,"",217,2018-10-01 16:56:17.395736+00,Ok,
329,9,0,60,15,2400,"",0,0,4,0,0,Analyse,text,Analog & Digital,0,0,7500,"",217,2018-10-01 16:57:15.825353+00,Ok,
330,8,1150,0,16.4285714285714,2628.57142857143,Redakteur,0,0,0,7,10,None,keineAngabe,keineAngabe,0,0,0,"",212,2018-10-01 16:58:29.299652+00,Ok,
332,8,0,400,16,2560,"",5,0,25,0,0,"Reportage, Hintergrundbericht",text,Analog & Digital,0,0,11400,"",218,2018-10-01 17:41:13.953858+00,Ok,
333,3,0,0,0,0,"",0,0,39,0,0,Praktikant im Studium mit Berufsabschluss,audio,Analog & Digital,44.5,0,0,"",219,2018-10-01 17:41:28.001102+00,Ok,
337,6,5270,0,34.6710526315789,5547.36842105263,Online-Redakteurin,5,38,0,0,0,None,keineAngabe,keineAngabe,0,0,0,"Ziemlicher Beamtenladen, leider. Wenig journalistische Kühnheit, leider. Dafür stimmen alle Rahmenbedingungen",221,2018-10-01 17:48:05.703601+00,Ok,
338,6,0,60,17.1428571428571,2742.85714285714,"",5,0,3.5,0,0,Kultur,text,Analog,0,0,4400,"Egal wie lang der Beitrag ist: Termin-Geschichten werden bei den BNN pauschal mit 60 Euro abgegolten. Ausnahmen müssen ausgehandelt werden. Eine Fahrtkostenpauschale wird nur gezahlt, wenn der Beitrag für das Blatt ein Muss ist.",83,2018-10-01 18:20:24.567253+00,Ok,
339,9,0,401,40.1,6416,"",5,0,10,0,0,Kultur,audio,Digital,4.5,0,0,"",162,2018-10-01 18:24:44.227527+00,Ok,
340,9,0,80,17.7777777777778,2844.44444444444,"",5,0,4.5,0,0,Kultur,text,Analog & Digital,0,0,4000,"",222,2018-10-01 18:26:34.04251+00,Ok,
341,9,0,879,54.9375,8790,"",3,0,16,0,0,"",text,Analog,0,0,10100,"Super Betreuung, nettes Team, unkompliziert und verlässlich. ",158,2018-10-01 18:32:42.259568+00,Ok,
342,4,0,80,6.66666666666667,1066.66666666667,"",0,0,12,0,0,Bericht,text,Analog & Digital,0,0,2500,"Text musste noch mal überarbeitet werden, Foto nicht extra honoriert",202,2018-10-01 19:01:10.220728+00,Ok,
319,4,0,100,25,4000,"",,0,4,0,0,Bericht,text,,0,0,3900,"",65,2018-10-01 15:16:36+00,Ok,""
334,2,0,400,20,3200,"",,0,20,0,0,Reportage,text,Analog,0,0,14000,"",81,2018-10-01 17:42:03+00,Ok,""
343,4,0,27,4.15384615384615,664.615384615385,"",,0,6.5,0,0,Bericht,text,Analog & Digital,0,0,2500,"Bericht von einem Gerichtstermin - Vergütung für den Text weniger als 30 Euro, dazu noch eine Meldung für 15 Euro = Lohn für knapp einen Arbeitstag beim dpa Landesdienst Nord! Zusammenarbeit rasch beendet!",188,2018-10-01 19:11:41+00,Ok,""
344,4,0,33,5.07692307692308,812.307692307692,"",,0,6.5,0,0,Bericht,text,Analog & Digital,0,0,2600,"",188,2018-10-01 19:14:05+00,Ok,""
349,6,2900,0,18.125,2900,Redakteur,0,40,0,0,0,None,keineAngabe,keineAngabe,0,0,0,"",223,2018-10-01 19:35:31.58307+00,Ok,
351,4,3200,0,20,3200,Redakteur,3,40,0,0,0,None,keineAngabe,keineAngabe,0,0,0,"",225,2018-10-01 19:42:17.68055+00,Ok,
